file,function_or_class,label
github_repos\fastapi\tests\test_tutorial\test_body\test_tutorial001.py,get_client,used
github_repos\fastapi\tests\test_tutorial\test_body\test_tutorial001.py,test_body_float,used
github_repos\fastapi\tests\test_tutorial\test_body\test_tutorial001.py,test_post_with_str_float,used
github_repos\fastapi\tests\test_tutorial\test_body\test_tutorial001.py,test_post_with_str_float_description,used
github_repos\fastapi\tests\test_tutorial\test_body\test_tutorial001.py,test_post_with_str_float_description_tax,used
github_repos\fastapi\tests\test_tutorial\test_body\test_tutorial001.py,test_post_with_only_name,used
github_repos\fastapi\tests\test_tutorial\test_body\test_tutorial001.py,test_post_with_only_name_price,used
github_repos\fastapi\tests\test_tutorial\test_body\test_tutorial001.py,test_post_with_no_data,used
github_repos\fastapi\tests\test_tutorial\test_body\test_tutorial001.py,test_post_with_none,used
github_repos\fastapi\tests\test_tutorial\test_body\test_tutorial001.py,test_post_broken_body,used
github_repos\fastapi\tests\test_tutorial\test_body\test_tutorial001.py,test_post_form_for_json,used
github_repos\fastapi\tests\test_tutorial\test_body\test_tutorial001.py,test_explicit_content_type,used
github_repos\fastapi\tests\test_tutorial\test_body\test_tutorial001.py,test_geo_json,used
github_repos\fastapi\tests\test_tutorial\test_body\test_tutorial001.py,test_no_content_type_is_json,used
github_repos\fastapi\tests\test_tutorial\test_body\test_tutorial001.py,test_wrong_headers,used
github_repos\fastapi\tests\test_tutorial\test_body\test_tutorial001.py,test_other_exceptions,used
github_repos\fastapi\tests\test_tutorial\test_body\test_tutorial001.py,test_openapi_schema,used
github_repos\fastapi\tests\test_tutorial\test_body_fields\test_tutorial001.py,get_client,used
github_repos\fastapi\tests\test_tutorial\test_body_fields\test_tutorial001.py,test_items_5,used
github_repos\fastapi\tests\test_tutorial\test_body_fields\test_tutorial001.py,test_items_6,used
github_repos\fastapi\tests\test_tutorial\test_body_fields\test_tutorial001.py,test_invalid_price,used
github_repos\fastapi\tests\test_tutorial\test_body_fields\test_tutorial001.py,test_openapi_schema,used
github_repos\fastapi\tests\test_tutorial\test_body_multiple_params\test_tutorial001.py,get_client,used
github_repos\fastapi\tests\test_tutorial\test_body_multiple_params\test_tutorial001.py,test_post_body_q_bar_content,used
github_repos\fastapi\tests\test_tutorial\test_body_multiple_params\test_tutorial001.py,test_post_no_body_q_bar,used
github_repos\fastapi\tests\test_tutorial\test_body_multiple_params\test_tutorial001.py,test_post_no_body,used
github_repos\fastapi\tests\test_tutorial\test_body_multiple_params\test_tutorial001.py,test_post_id_foo,used
github_repos\fastapi\tests\test_tutorial\test_body_multiple_params\test_tutorial001.py,test_openapi_schema,used
github_repos\fastapi\tests\test_tutorial\test_body_multiple_params\test_tutorial003.py,get_client,used
github_repos\fastapi\tests\test_tutorial\test_body_multiple_params\test_tutorial003.py,test_post_body_valid,used
github_repos\fastapi\tests\test_tutorial\test_body_multiple_params\test_tutorial003.py,test_post_body_no_data,used
github_repos\fastapi\tests\test_tutorial\test_body_multiple_params\test_tutorial003.py,test_post_body_empty_list,used
github_repos\fastapi\tests\test_tutorial\test_body_multiple_params\test_tutorial003.py,test_openapi_schema,used
github_repos\fastapi\tests\test_tutorial\test_body_nested_models\test_tutorial009.py,get_client,used
github_repos\fastapi\tests\test_tutorial\test_body_nested_models\test_tutorial009.py,test_post_body,used
github_repos\fastapi\tests\test_tutorial\test_body_nested_models\test_tutorial009.py,test_post_invalid_body,used
github_repos\fastapi\tests\test_tutorial\test_body_nested_models\test_tutorial009.py,test_openapi_schema,used
github_repos\fastapi\tests\test_tutorial\test_body_updates\test_tutorial001.py,get_client,used
github_repos\fastapi\tests\test_tutorial\test_body_updates\test_tutorial001.py,test_get,used
github_repos\fastapi\tests\test_tutorial\test_body_updates\test_tutorial001.py,test_put,used
github_repos\fastapi\tests\test_tutorial\test_body_updates\test_tutorial001.py,test_openapi_schema,used
github_repos\fastapi\tests\test_tutorial\test_body_updates\test_tutorial001.py,test_openapi_schema_pv1,used
github_repos\fastapi\tests\test_tutorial\test_conditional_openapi\test_tutorial001.py,get_client,used
github_repos\fastapi\tests\test_tutorial\test_conditional_openapi\test_tutorial001.py,test_disable_openapi,used
github_repos\fastapi\tests\test_tutorial\test_conditional_openapi\test_tutorial001.py,test_root,used
github_repos\fastapi\tests\test_tutorial\test_conditional_openapi\test_tutorial001.py,test_default_openapi,used
github_repos\fastapi\tests\test_tutorial\test_configure_swagger_ui\test_tutorial001.py,test_swagger_ui,used
github_repos\fastapi\tests\test_tutorial\test_configure_swagger_ui\test_tutorial001.py,test_get_users,used
github_repos\fastapi\tests\test_tutorial\test_configure_swagger_ui\test_tutorial002.py,test_swagger_ui,used
github_repos\fastapi\tests\test_tutorial\test_configure_swagger_ui\test_tutorial002.py,test_get_users,used
github_repos\fastapi\tests\test_tutorial\test_configure_swagger_ui\test_tutorial003.py,test_swagger_ui,used
github_repos\fastapi\tests\test_tutorial\test_configure_swagger_ui\test_tutorial003.py,test_get_users,used
github_repos\fastapi\tests\test_tutorial\test_cookie_params\test_tutorial001.py,get_mod,used
github_repos\fastapi\tests\test_tutorial\test_cookie_params\test_tutorial001.py,test,used
github_repos\fastapi\tests\test_tutorial\test_cookie_params\test_tutorial001.py,test_openapi_schema,used
github_repos\fastapi\tests\test_tutorial\test_cookie_param_models\test_tutorial001.py,get_client,used
github_repos\fastapi\tests\test_tutorial\test_cookie_param_models\test_tutorial001.py,test_cookie_param_model,used
github_repos\fastapi\tests\test_tutorial\test_cookie_param_models\test_tutorial001.py,test_cookie_param_model_defaults,used
github_repos\fastapi\tests\test_tutorial\test_cookie_param_models\test_tutorial001.py,test_cookie_param_model_invalid,used
github_repos\fastapi\tests\test_tutorial\test_cookie_param_models\test_tutorial001.py,test_cookie_param_model_extra,used
github_repos\fastapi\tests\test_tutorial\test_cookie_param_models\test_tutorial001.py,test_openapi_schema,used
github_repos\fastapi\tests\test_tutorial\test_cookie_param_models\test_tutorial002.py,get_client,used
github_repos\fastapi\tests\test_tutorial\test_cookie_param_models\test_tutorial002.py,test_cookie_param_model,used
github_repos\fastapi\tests\test_tutorial\test_cookie_param_models\test_tutorial002.py,test_cookie_param_model_defaults,used
github_repos\fastapi\tests\test_tutorial\test_cookie_param_models\test_tutorial002.py,test_cookie_param_model_invalid,used
github_repos\fastapi\tests\test_tutorial\test_cookie_param_models\test_tutorial002.py,test_cookie_param_model_extra,used
github_repos\fastapi\tests\test_tutorial\test_cookie_param_models\test_tutorial002.py,test_openapi_schema,used
github_repos\fastapi\tests\test_tutorial\test_cors\test_tutorial001.py,test_cors,used
github_repos\fastapi\tests\test_tutorial\test_custom_docs_ui\test_tutorial001.py,client,used
github_repos\fastapi\tests\test_tutorial\test_custom_docs_ui\test_tutorial001.py,test_swagger_ui_html,used
github_repos\fastapi\tests\test_tutorial\test_custom_docs_ui\test_tutorial001.py,test_swagger_ui_oauth2_redirect_html,used
github_repos\fastapi\tests\test_tutorial\test_custom_docs_ui\test_tutorial001.py,test_redoc_html,used
github_repos\fastapi\tests\test_tutorial\test_custom_docs_ui\test_tutorial001.py,test_api,used
github_repos\fastapi\tests\test_tutorial\test_custom_docs_ui\test_tutorial002.py,client,used
github_repos\fastapi\tests\test_tutorial\test_custom_docs_ui\test_tutorial002.py,test_swagger_ui_html,used
github_repos\fastapi\tests\test_tutorial\test_custom_docs_ui\test_tutorial002.py,test_swagger_ui_oauth2_redirect_html,used
github_repos\fastapi\tests\test_tutorial\test_custom_docs_ui\test_tutorial002.py,test_redoc_html,used
github_repos\fastapi\tests\test_tutorial\test_custom_docs_ui\test_tutorial002.py,test_api,used
github_repos\fastapi\tests\test_tutorial\test_custom_request_and_route\test_tutorial001.py,test_gzip_request,used
github_repos\fastapi\tests\test_tutorial\test_custom_request_and_route\test_tutorial001.py,test_request_class,used
github_repos\fastapi\tests\test_tutorial\test_custom_request_and_route\test_tutorial002.py,test_endpoint_works,used
github_repos\fastapi\tests\test_tutorial\test_custom_request_and_route\test_tutorial002.py,test_exception_handler_body_access,used
github_repos\fastapi\tests\test_tutorial\test_custom_request_and_route\test_tutorial003.py,test_get,used
github_repos\fastapi\tests\test_tutorial\test_custom_request_and_route\test_tutorial003.py,test_get_timed,used
github_repos\fastapi\tests\test_tutorial\test_custom_response\test_tutorial001.py,test_get_custom_response,used
github_repos\fastapi\tests\test_tutorial\test_custom_response\test_tutorial001.py,test_openapi_schema,used
github_repos\fastapi\tests\test_tutorial\test_custom_response\test_tutorial001b.py,test_get_custom_response,used
github_repos\fastapi\tests\test_tutorial\test_custom_response\test_tutorial001b.py,test_openapi_schema,used
github_repos\fastapi\tests\test_tutorial\test_custom_response\test_tutorial004.py,test_get_custom_response,used
github_repos\fastapi\tests\test_tutorial\test_custom_response\test_tutorial004.py,test_openapi_schema,used
github_repos\fastapi\tests\test_tutorial\test_custom_response\test_tutorial005.py,test_get,used
github_repos\fastapi\tests\test_tutorial\test_custom_response\test_tutorial005.py,test_openapi_schema,used
github_repos\fastapi\tests\test_tutorial\test_custom_response\test_tutorial006.py,test_get,used
github_repos\fastapi\tests\test_tutorial\test_custom_response\test_tutorial006.py,test_openapi_schema,used
github_repos\fastapi\tests\test_tutorial\test_custom_response\test_tutorial006b.py,test_redirect_response_class,used
github_repos\fastapi\tests\test_tutorial\test_custom_response\test_tutorial006b.py,test_openapi_schema,used
github_repos\fastapi\tests\test_tutorial\test_custom_response\test_tutorial006c.py,test_redirect_status_code,used
github_repos\fastapi\tests\test_tutorial\test_custom_response\test_tutorial006c.py,test_openapi_schema,used
github_repos\fastapi\tests\test_tutorial\test_custom_response\test_tutorial007.py,test_get,used
github_repos\fastapi\tests\test_tutorial\test_custom_response\test_tutorial008.py,test_get,used
github_repos\fastapi\tests\test_tutorial\test_custom_response\test_tutorial009.py,test_get,used
github_repos\fastapi\tests\test_tutorial\test_custom_response\test_tutorial009b.py,test_get,used
github_repos\fastapi\tests\test_tutorial\test_custom_response\test_tutorial009c.py,test_get,used
github_repos\fastapi\tests\test_tutorial\test_dataclasses\test_tutorial001.py,test_post_item,used
github_repos\fastapi\tests\test_tutorial\test_dataclasses\test_tutorial001.py,test_post_invalid_item,used
github_repos\fastapi\tests\test_tutorial\test_dataclasses\test_tutorial001.py,test_openapi_schema,used
github_repos\fastapi\tests\test_tutorial\test_dataclasses\test_tutorial002.py,test_get_item,used
github_repos\fastapi\tests\test_tutorial\test_dataclasses\test_tutorial002.py,test_openapi_schema,used
github_repos\fastapi\tests\test_tutorial\test_dataclasses\test_tutorial003.py,test_post_authors_item,used
github_repos\fastapi\tests\test_tutorial\test_dataclasses\test_tutorial003.py,test_get_authors,used
github_repos\fastapi\tests\test_tutorial\test_dataclasses\test_tutorial003.py,test_openapi_schema,used
github_repos\fastapi\tests\test_tutorial\test_dataclasses\test_tutorial003.py,test_openapi_schema_pv1,used
github_repos\fastapi\tests\test_tutorial\test_dependencies\test_tutorial001.py,get_client,used
github_repos\fastapi\tests\test_tutorial\test_dependencies\test_tutorial001.py,test_get,used
github_repos\fastapi\tests\test_tutorial\test_dependencies\test_tutorial001.py,test_openapi_schema,used
github_repos\fastapi\tests\test_tutorial\test_dependencies\test_tutorial004.py,get_client,used
github_repos\fastapi\tests\test_tutorial\test_dependencies\test_tutorial004.py,test_get,used
github_repos\fastapi\tests\test_tutorial\test_dependencies\test_tutorial004.py,test_openapi_schema,used
github_repos\fastapi\tests\test_tutorial\test_dependencies\test_tutorial006.py,get_client,used
github_repos\fastapi\tests\test_tutorial\test_dependencies\test_tutorial006.py,test_get_no_headers,used
github_repos\fastapi\tests\test_tutorial\test_dependencies\test_tutorial006.py,test_get_invalid_one_header,used
github_repos\fastapi\tests\test_tutorial\test_dependencies\test_tutorial006.py,test_get_invalid_second_header,used
github_repos\fastapi\tests\test_tutorial\test_dependencies\test_tutorial006.py,test_get_valid_headers,used
